DATE,TIME,当日実績(万kW),
2019/8/23,0:00,260,
2019/8/23,1:00,258,
2019/8/23,2:00,269,
2019/8/23,3:00,283,
2019/8/23,4:00,290,
2019/8/23,5:00,279,
2019/8/23,6:00,290,
2019/8/23,7:00,306,
2019/8/23,8:00,336,
2019/8/23,9:00,356,
2019/8/23,10:00,363,
2019/8/23,11:00,372,
2019/8/23,12:00,347,
2019/8/23,13:00,362,
2019/8/23,14:00,361,
2019/8/23,15:00,352,
2019/8/23,16:00,354,
2019/8/23,17:00,348,
2019/8/23,18:00,348,
2019/8/23,19:00,343,
2019/8/23,20:00,323,
2019/8/23,21:00,304,
2019/8/23,22:00,296,
2019/8/23,23:00,284,
