DATE,TIME,当日実績(万kW),
2019/4/26,0:00,295,
2019/4/26,1:00,303,
2019/4/26,2:00,318,
2019/4/26,3:00,325,
2019/4/26,4:00,325,
2019/4/26,5:00,320,
2019/4/26,6:00,327,
2019/4/26,7:00,327,
2019/4/26,8:00,348,
2019/4/26,9:00,360,
2019/4/26,10:00,359,
2019/4/26,11:00,360,
2019/4/26,12:00,342,
2019/4/26,13:00,356,
2019/4/26,14:00,354,
2019/4/26,15:00,352,
2019/4/26,16:00,358,
2019/4/26,17:00,356,
2019/4/26,18:00,365,
2019/4/26,19:00,364,
2019/4/26,20:00,349,
2019/4/26,21:00,332,
2019/4/26,22:00,324,
2019/4/26,23:00,325,
