DATE,TIME,当日実績(万kW),
2019/5/26,0:00,257,
2019/5/26,1:00,261,
2019/5/26,2:00,272,
2019/5/26,3:00,282,
2019/5/26,4:00,272,
2019/5/26,5:00,261,
2019/5/26,6:00,250,
2019/5/26,7:00,249,
2019/5/26,8:00,259,
2019/5/26,9:00,270,
2019/5/26,10:00,277,
2019/5/26,11:00,284,
2019/5/26,12:00,282,
2019/5/26,13:00,282,
2019/5/26,14:00,285,
2019/5/26,15:00,293,
2019/5/26,16:00,306,
2019/5/26,17:00,317,
2019/5/26,18:00,317,
2019/5/26,19:00,326,
2019/5/26,20:00,314,
2019/5/26,21:00,293,
2019/5/26,22:00,274,
2019/5/26,23:00,263,
