DATE,TIME,当日実績(万kW),
2019/6/30,0:00,257,
2019/6/30,1:00,262,
2019/6/30,2:00,271,
2019/6/30,3:00,284,
2019/6/30,4:00,280,
2019/6/30,5:00,269,
2019/6/30,6:00,258,
2019/6/30,7:00,256,
2019/6/30,8:00,264,
2019/6/30,9:00,266,
2019/6/30,10:00,270,
2019/6/30,11:00,274,
2019/6/30,12:00,277,
2019/6/30,13:00,274,
2019/6/30,14:00,273,
2019/6/30,15:00,278,
2019/6/30,16:00,292,
2019/6/30,17:00,300,
2019/6/30,18:00,306,
2019/6/30,19:00,315,
2019/6/30,20:00,305,
2019/6/30,21:00,287,
2019/6/30,22:00,268,
2019/6/30,23:00,257,
