DATE,TIME,当日実績(万kW),
2019/4/18,0:00,282,
2019/4/18,1:00,291,
2019/4/18,2:00,303,
2019/4/18,3:00,311,
2019/4/18,4:00,311,
2019/4/18,5:00,305,
2019/4/18,6:00,303,
2019/4/18,7:00,288,
2019/4/18,8:00,306,
2019/4/18,9:00,321,
2019/4/18,10:00,320,
2019/4/18,11:00,319,
2019/4/18,12:00,299,
2019/4/18,13:00,313,
2019/4/18,14:00,318,
2019/4/18,15:00,320,
2019/4/18,16:00,329,
2019/4/18,17:00,332,
2019/4/18,18:00,346,
2019/4/18,19:00,342,
2019/4/18,20:00,322,
2019/4/18,21:00,306,
2019/4/18,22:00,294,
2019/4/18,23:00,292,
