DATE,TIME,当日実績(万kW),
2019/7/16,0:00,249,
2019/7/16,1:00,248,
2019/7/16,2:00,262,
2019/7/16,3:00,276,
2019/7/16,4:00,275,
2019/7/16,5:00,271,
2019/7/16,6:00,278,
2019/7/16,7:00,294,
2019/7/16,8:00,322,
2019/7/16,9:00,336,
2019/7/16,10:00,351,
2019/7/16,11:00,356,
2019/7/16,12:00,332,
2019/7/16,13:00,341,
2019/7/16,14:00,341,
2019/7/16,15:00,339,
2019/7/16,16:00,346,
2019/7/16,17:00,342,
2019/7/16,18:00,341,
2019/7/16,19:00,346,
2019/7/16,20:00,330,
2019/7/16,21:00,305,
2019/7/16,22:00,284,
2019/7/16,23:00,278,
