DATE,TIME,当日実績(万kW)
2019/11/29,0:00,380
2019/11/29,1:00,388
2019/11/29,2:00,404
2019/11/29,3:00,417
2019/11/29,4:00,425
2019/11/29,5:00,424
2019/11/29,6:00,429
2019/11/29,7:00,415
2019/11/29,8:00,423
2019/11/29,9:00,423
2019/11/29,10:00,409
2019/11/29,11:00,404
2019/11/29,12:00,386
2019/11/29,13:00,409
2019/11/29,14:00,424
2019/11/29,15:00,439
2019/11/29,16:00,456
2019/11/29,17:00,451
2019/11/29,18:00,438
2019/11/29,19:00,425
2019/11/29,20:00,410
2019/11/29,21:00,393
2019/11/29,22:00,385
2019/11/29,23:00,399
