DATE,TIME,当日実績(万kW),
2019/4/30,0:00,261,
2019/4/30,1:00,268,
2019/4/30,2:00,278,
2019/4/30,3:00,288,
2019/4/30,4:00,283,
2019/4/30,5:00,275,
2019/4/30,6:00,270,
2019/4/30,7:00,257,
2019/4/30,8:00,267,
2019/4/30,9:00,281,
2019/4/30,10:00,279,
2019/4/30,11:00,280,
2019/4/30,12:00,267,
2019/4/30,13:00,273,
2019/4/30,14:00,275,
2019/4/30,15:00,279,
2019/4/30,16:00,291,
2019/4/30,17:00,299,
2019/4/30,18:00,314,
2019/4/30,19:00,321,
2019/4/30,20:00,308,
2019/4/30,21:00,291,
2019/4/30,22:00,274,
2019/4/30,23:00,275,
