DATE,TIME,当日実績(万kW)
2020/10/24,0:00,266
2020/10/24,1:00,269
2020/10/24,2:00,281
2020/10/24,3:00,294
2020/10/24,4:00,301
2020/10/24,5:00,295
2020/10/24,6:00,285
2020/10/24,7:00,286
2020/10/24,8:00,303
2020/10/24,9:00,316
2020/10/24,10:00,324
2020/10/24,11:00,324
2020/10/24,12:00,305
2020/10/24,13:00,303
2020/10/24,14:00,303
2020/10/24,15:00,306
2020/10/24,16:00,325
2020/10/24,17:00,346
2020/10/24,18:00,341
2020/10/24,19:00,332
2020/10/24,20:00,318
2020/10/24,21:00,300
2020/10/24,22:00,283
2020/10/24,23:00,277
