DATE,TIME,当日実績(万kW),
2019/5/30,0:00,260,
2019/5/30,1:00,263,
2019/5/30,2:00,273,
2019/5/30,3:00,282,
2019/5/30,4:00,279,
2019/5/30,5:00,268,
2019/5/30,6:00,263,
2019/5/30,7:00,262,
2019/5/30,8:00,299,
2019/5/30,9:00,320,
2019/5/30,10:00,320,
2019/5/30,11:00,320,
2019/5/30,12:00,309,
2019/5/30,13:00,329,
2019/5/30,14:00,318,
2019/5/30,15:00,318,
2019/5/30,16:00,334,
2019/5/30,17:00,333,
2019/5/30,18:00,324,
2019/5/30,19:00,333,
2019/5/30,20:00,318,
2019/5/30,21:00,300,
2019/5/30,22:00,282,
2019/5/30,23:00,272,
