DATE,TIME,当日実績(万kW),
2019/4/12,0:00,327,
2019/4/12,1:00,337,
2019/4/12,2:00,347,
2019/4/12,3:00,357,
2019/4/12,4:00,366,
2019/4/12,5:00,359,
2019/4/12,6:00,349,
2019/4/12,7:00,321,
2019/4/12,8:00,328,
2019/4/12,9:00,341,
2019/4/12,10:00,342,
2019/4/12,11:00,359,
2019/4/12,12:00,334,
2019/4/12,13:00,342,
2019/4/12,14:00,332,
2019/4/12,15:00,334,
2019/4/12,16:00,343,
2019/4/12,17:00,348,
2019/4/12,18:00,364,
2019/4/12,19:00,363,
2019/4/12,20:00,346,
2019/4/12,21:00,330,
2019/4/12,22:00,317,
2019/4/12,23:00,323,
