DATE,TIME,当日実績(万kW),
2019/9/12,0:00,261,
2019/9/12,1:00,255,
2019/9/12,2:00,272,
2019/9/12,3:00,287,
2019/9/12,4:00,291,
2019/9/12,5:00,282,
2019/9/12,6:00,284,
2019/9/12,7:00,285,
2019/9/12,8:00,314,
2019/9/12,9:00,338,
2019/9/12,10:00,349,
2019/9/12,11:00,352,
2019/9/12,12:00,324,
2019/9/12,13:00,330,
2019/9/12,14:00,328,
2019/9/12,15:00,327,
2019/9/12,16:00,344,
2019/9/12,17:00,347,
2019/9/12,18:00,361,
2019/9/12,19:00,347,
2019/9/12,20:00,326,
2019/9/12,21:00,307,
2019/9/12,22:00,290,
2019/9/12,23:00,280,
