DATE,TIME,当日実績(万kW)
2019/11/14,0:00,292
2019/11/14,1:00,298
2019/11/14,2:00,312
2019/11/14,3:00,326
2019/11/14,4:00,337
2019/11/14,5:00,338
2019/11/14,6:00,336
2019/11/14,7:00,335
2019/11/14,8:00,343
2019/11/14,9:00,349
2019/11/14,10:00,341
2019/11/14,11:00,340
2019/11/14,12:00,328
2019/11/14,13:00,360
2019/11/14,14:00,376
2019/11/14,15:00,393
2019/11/14,16:00,423
2019/11/14,17:00,431
2019/11/14,18:00,423
2019/11/14,19:00,410
2019/11/14,20:00,394
2019/11/14,21:00,376
2019/11/14,22:00,353
2019/11/14,23:00,356
