DATE,TIME,当日実績(万kW),
2019/4/17,0:00,288,
2019/4/17,1:00,300,
2019/4/17,2:00,312,
2019/4/17,3:00,316,
2019/4/17,4:00,320,
2019/4/17,5:00,313,
2019/4/17,6:00,308,
2019/4/17,7:00,292,
2019/4/17,8:00,304,
2019/4/17,9:00,315,
2019/4/17,10:00,316,
2019/4/17,11:00,317,
2019/4/17,12:00,296,
2019/4/17,13:00,309,
2019/4/17,14:00,306,
2019/4/17,15:00,309,
2019/4/17,16:00,324,
2019/4/17,17:00,328,
2019/4/17,18:00,341,
2019/4/17,19:00,341,
2019/4/17,20:00,322,
2019/4/17,21:00,303,
2019/4/17,22:00,287,
2019/4/17,23:00,288,
