DATE,TIME,当日実績(万kW),
2019/8/11,0:00,255,
2019/8/11,1:00,251,
2019/8/11,2:00,258,
2019/8/11,3:00,272,
2019/8/11,4:00,273,
2019/8/11,5:00,261,
2019/8/11,6:00,254,
2019/8/11,7:00,261,
2019/8/11,8:00,270,
2019/8/11,9:00,282,
2019/8/11,10:00,290,
2019/8/11,11:00,297,
2019/8/11,12:00,296,
2019/8/11,13:00,293,
2019/8/11,14:00,298,
2019/8/11,15:00,296,
2019/8/11,16:00,300,
2019/8/11,17:00,307,
2019/8/11,18:00,317,
2019/8/11,19:00,325,
2019/8/11,20:00,310,
2019/8/11,21:00,290,
2019/8/11,22:00,277,
2019/8/11,23:00,268,
