DATE,TIME,当日実績(万kW),
2019/7/12,0:00,261,
2019/7/12,1:00,259,
2019/7/12,2:00,274,
2019/7/12,3:00,286,
2019/7/12,4:00,286,
2019/7/12,5:00,276,
2019/7/12,6:00,280,
2019/7/12,7:00,289,
2019/7/12,8:00,318,
2019/7/12,9:00,336,
2019/7/12,10:00,344,
2019/7/12,11:00,350,
2019/7/12,12:00,326,
2019/7/12,13:00,341,
2019/7/12,14:00,345,
2019/7/12,15:00,342,
2019/7/12,16:00,346,
2019/7/12,17:00,338,
2019/7/12,18:00,335,
2019/7/12,19:00,339,
2019/7/12,20:00,321,
2019/7/12,21:00,305,
2019/7/12,22:00,289,
2019/7/12,23:00,278,
