DATE,TIME,当日実績(万kW),
2019/5/19,0:00,263,
2019/5/19,1:00,268,
2019/5/19,2:00,282,
2019/5/19,3:00,288,
2019/5/19,4:00,281,
2019/5/19,5:00,271,
2019/5/19,6:00,255,
2019/5/19,7:00,249,
2019/5/19,8:00,250,
2019/5/19,9:00,253,
2019/5/19,10:00,265,
2019/5/19,11:00,269,
2019/5/19,12:00,264,
2019/5/19,13:00,261,
2019/5/19,14:00,259,
2019/5/19,15:00,265,
2019/5/19,16:00,281,
2019/5/19,17:00,292,
2019/5/19,18:00,296,
2019/5/19,19:00,311,
2019/5/19,20:00,301,
2019/5/19,21:00,286,
2019/5/19,22:00,271,
2019/5/19,23:00,265,
