DATE,TIME,当日実績(万kW),
2019/8/29,0:00,264,
2019/8/29,1:00,258,
2019/8/29,2:00,274,
2019/8/29,3:00,288,
2019/8/29,4:00,293,
2019/8/29,5:00,283,
2019/8/29,6:00,284,
2019/8/29,7:00,301,
2019/8/29,8:00,334,
2019/8/29,9:00,352,
2019/8/29,10:00,354,
2019/8/29,11:00,364,
2019/8/29,12:00,341,
2019/8/29,13:00,370,
2019/8/29,14:00,367,
2019/8/29,15:00,362,
2019/8/29,16:00,366,
2019/8/29,17:00,357,
2019/8/29,18:00,366,
2019/8/29,19:00,356,
2019/8/29,20:00,337,
2019/8/29,21:00,317,
2019/8/29,22:00,300,
2019/8/29,23:00,284,
