DATE,TIME,当日実績(万kW),
2019/5/12,0:00,281,
2019/5/12,1:00,288,
2019/5/12,2:00,298,
2019/5/12,3:00,305,
2019/5/12,4:00,299,
2019/5/12,5:00,287,
2019/5/12,6:00,270,
2019/5/12,7:00,255,
2019/5/12,8:00,254,
2019/5/12,9:00,256,
2019/5/12,10:00,263,
2019/5/12,11:00,263,
2019/5/12,12:00,259,
2019/5/12,13:00,250,
2019/5/12,14:00,249,
2019/5/12,15:00,253,
2019/5/12,16:00,275,
2019/5/12,17:00,297,
2019/5/12,18:00,308,
2019/5/12,19:00,322,
2019/5/12,20:00,312,
2019/5/12,21:00,294,
2019/5/12,22:00,281,
2019/5/12,23:00,281,
