DATE,TIME,当日実績(万kW),
2019/4/22,0:00,285,
2019/4/22,1:00,293,
2019/4/22,2:00,303,
2019/4/22,3:00,313,
2019/4/22,4:00,314,
2019/4/22,5:00,309,
2019/4/22,6:00,305,
2019/4/22,7:00,296,
2019/4/22,8:00,302,
2019/4/22,9:00,317,
2019/4/22,10:00,315,
2019/4/22,11:00,317,
2019/4/22,12:00,306,
2019/4/22,13:00,315,
2019/4/22,14:00,314,
2019/4/22,15:00,319,
2019/4/22,16:00,332,
2019/4/22,17:00,333,
2019/4/22,18:00,348,
2019/4/22,19:00,350,
2019/4/22,20:00,332,
2019/4/22,21:00,315,
2019/4/22,22:00,295,
2019/4/22,23:00,298,
