DATE,TIME,当日実績(万kW),
2019/8/22,0:00,261,
2019/8/22,1:00,261,
2019/8/22,2:00,271,
2019/8/22,3:00,284,
2019/8/22,4:00,290,
2019/8/22,5:00,282,
2019/8/22,6:00,285,
2019/8/22,7:00,298,
2019/8/22,8:00,335,
2019/8/22,9:00,356,
2019/8/22,10:00,357,
2019/8/22,11:00,360,
2019/8/22,12:00,335,
2019/8/22,13:00,352,
2019/8/22,14:00,352,
2019/8/22,15:00,347,
2019/8/22,16:00,354,
2019/8/22,17:00,348,
2019/8/22,18:00,353,
2019/8/22,19:00,348,
2019/8/22,20:00,327,
2019/8/22,21:00,305,
2019/8/22,22:00,289,
2019/8/22,23:00,278,
