DATE,TIME,当日実績(万kW)
2021/10/22,0:00,301
2021/10/22,1:00,303
2021/10/22,2:00,316
2021/10/22,3:00,330
2021/10/22,4:00,339
2021/10/22,5:00,345
2021/10/22,6:00,341
2021/10/22,7:00,327
2021/10/22,8:00,332
2021/10/22,9:00,345
2021/10/22,10:00,347
2021/10/22,11:00,358
2021/10/22,12:00,345
2021/10/22,13:00,360
2021/10/22,14:00,356
2021/10/22,15:00,358
2021/10/22,16:00,373
2021/10/22,17:00,380
2021/10/22,18:00,369
2021/10/22,19:00,355
2021/10/22,20:00,338
2021/10/22,21:00,321
2021/10/22,22:00,307
2021/10/22,23:00,297
