DATE,TIME,当日実績(万kW),
2019/6/20,0:00,263,
2019/6/20,1:00,263,
2019/6/20,2:00,274,
2019/6/20,3:00,288,
2019/6/20,4:00,284,
2019/6/20,5:00,276,
2019/6/20,6:00,280,
2019/6/20,7:00,278,
2019/6/20,8:00,297,
2019/6/20,9:00,317,
2019/6/20,10:00,329,
2019/6/20,11:00,339,
2019/6/20,12:00,318,
2019/6/20,13:00,345,
2019/6/20,14:00,333,
2019/6/20,15:00,334,
2019/6/20,16:00,342,
2019/6/20,17:00,334,
2019/6/20,18:00,329,
2019/6/20,19:00,333,
2019/6/20,20:00,321,
2019/6/20,21:00,301,
2019/6/20,22:00,285,
2019/6/20,23:00,275,
