DATE,TIME,当日実績(万kW)
2019/11/23,0:00,345
2019/11/23,1:00,354
2019/11/23,2:00,365
2019/11/23,3:00,381
2019/11/23,4:00,385
2019/11/23,5:00,378
2019/11/23,6:00,368
2019/11/23,7:00,340
2019/11/23,8:00,326
2019/11/23,9:00,318
2019/11/23,10:00,304
2019/11/23,11:00,296
2019/11/23,12:00,302
2019/11/23,13:00,308
2019/11/23,14:00,314
2019/11/23,15:00,333
2019/11/23,16:00,361
2019/11/23,17:00,370
2019/11/23,18:00,366
2019/11/23,19:00,361
2019/11/23,20:00,349
2019/11/23,21:00,331
2019/11/23,22:00,317
2019/11/23,23:00,322
