DATE,TIME,当日実績(万kW),
2019/8/25,0:00,263,
2019/8/25,1:00,260,
2019/8/25,2:00,268,
2019/8/25,3:00,284,
2019/8/25,4:00,284,
2019/8/25,5:00,267,
2019/8/25,6:00,259,
2019/8/25,7:00,264,
2019/8/25,8:00,270,
2019/8/25,9:00,281,
2019/8/25,10:00,292,
2019/8/25,11:00,298,
2019/8/25,12:00,291,
2019/8/25,13:00,290,
2019/8/25,14:00,286,
2019/8/25,15:00,282,
2019/8/25,16:00,290,
2019/8/25,17:00,300,
2019/8/25,18:00,317,
2019/8/25,19:00,320,
2019/8/25,20:00,305,
2019/8/25,21:00,290,
2019/8/25,22:00,272,
2019/8/25,23:00,262,
