DATE,TIME,当日実績(万kW),
2019/4/14,0:00,293,
2019/4/14,1:00,305,
2019/4/14,2:00,317,
2019/4/14,3:00,323,
2019/4/14,4:00,324,
2019/4/14,5:00,311,
2019/4/14,6:00,295,
2019/4/14,7:00,270,
2019/4/14,8:00,264,
2019/4/14,9:00,264,
2019/4/14,10:00,265,
2019/4/14,11:00,269,
2019/4/14,12:00,261,
2019/4/14,13:00,258,
2019/4/14,14:00,256,
2019/4/14,15:00,267,
2019/4/14,16:00,280,
2019/4/14,17:00,298,
2019/4/14,18:00,323,
2019/4/14,19:00,325,
2019/4/14,20:00,313,
2019/4/14,21:00,301,
2019/4/14,22:00,284,
2019/4/14,23:00,287,
