DATE,TIME,当日実績(万kW),
2019/6/27,0:00,260,
2019/6/27,1:00,263,
2019/6/27,2:00,275,
2019/6/27,3:00,288,
2019/6/27,4:00,283,
2019/6/27,5:00,275,
2019/6/27,6:00,281,
2019/6/27,7:00,289,
2019/6/27,8:00,310,
2019/6/27,9:00,333,
2019/6/27,10:00,338,
2019/6/27,11:00,342,
2019/6/27,12:00,323,
2019/6/27,13:00,339,
2019/6/27,14:00,347,
2019/6/27,15:00,346,
2019/6/27,16:00,348,
2019/6/27,17:00,341,
2019/6/27,18:00,337,
2019/6/27,19:00,343,
2019/6/27,20:00,325,
2019/6/27,21:00,305,
2019/6/27,22:00,290,
2019/6/27,23:00,281,
