DATE,TIME,当日実績(万kW)
2020/10/21,0:00,267
2020/10/21,1:00,270
2020/10/21,2:00,285
2020/10/21,3:00,303
2020/10/21,4:00,311
2020/10/21,5:00,308
2020/10/21,6:00,303
2020/10/21,7:00,299
2020/10/21,8:00,314
2020/10/21,9:00,331
2020/10/21,10:00,330
2020/10/21,11:00,330
2020/10/21,12:00,309
2020/10/21,13:00,327
2020/10/21,14:00,336
2020/10/21,15:00,343
2020/10/21,16:00,355
2020/10/21,17:00,368
2020/10/21,18:00,357
2020/10/21,19:00,342
2020/10/21,20:00,323
2020/10/21,21:00,304
2020/10/21,22:00,283
2020/10/21,23:00,276
