DATE,TIME,当日実績(万kW),
2019/6/12,0:00,252,
2019/6/12,1:00,254,
2019/6/12,2:00,267,
2019/6/12,3:00,277,
2019/6/12,4:00,277,
2019/6/12,5:00,267,
2019/6/12,6:00,265,
2019/6/12,7:00,272,
2019/6/12,8:00,297,
2019/6/12,9:00,315,
2019/6/12,10:00,322,
2019/6/12,11:00,331,
2019/6/12,12:00,310,
2019/6/12,13:00,327,
2019/6/12,14:00,336,
2019/6/12,15:00,329,
2019/6/12,16:00,333,
2019/6/12,17:00,328,
2019/6/12,18:00,326,
2019/6/12,19:00,333,
2019/6/12,20:00,315,
2019/6/12,21:00,296,
2019/6/12,22:00,281,
2019/6/12,23:00,272,
