DATE,TIME,当日実績(万kW)
2022/12/29,0:00,378
2022/12/29,1:00,387
2022/12/29,2:00,402
2022/12/29,3:00,417
2022/12/29,4:00,427
2022/12/29,5:00,429
2022/12/29,6:00,425
2022/12/29,7:00,408
2022/12/29,8:00,406
2022/12/29,9:00,393
2022/12/29,10:00,382
2022/12/29,11:00,378
2022/12/29,12:00,374
2022/12/29,13:00,368
2022/12/29,14:00,382
2022/12/29,15:00,404
2022/12/29,16:00,422
2022/12/29,17:00,437
2022/12/29,18:00,437
2022/12/29,19:00,428
2022/12/29,20:00,420
2022/12/29,21:00,413
2022/12/29,22:00,397
2022/12/29,23:00,405
