DATE,TIME,当日実績(万kW),
2019/4/10,0:00,330,
2019/4/10,1:00,339,
2019/4/10,2:00,352,
2019/4/10,3:00,363,
2019/4/10,4:00,366,
2019/4/10,5:00,361,
2019/4/10,6:00,346,
2019/4/10,7:00,328,
2019/4/10,8:00,334,
2019/4/10,9:00,346,
2019/4/10,10:00,350,
2019/4/10,11:00,363,
2019/4/10,12:00,336,
2019/4/10,13:00,348,
2019/4/10,14:00,346,
2019/4/10,15:00,353,
2019/4/10,16:00,357,
2019/4/10,17:00,358,
2019/4/10,18:00,375,
2019/4/10,19:00,373,
2019/4/10,20:00,357,
2019/4/10,21:00,343,
2019/4/10,22:00,330,
2019/4/10,23:00,331,
