DATE,TIME,当日実績(万kW),
2019/5/25,0:00,262,
2019/5/25,1:00,267,
2019/5/25,2:00,279,
2019/5/25,3:00,285,
2019/5/25,4:00,282,
2019/5/25,5:00,270,
2019/5/25,6:00,259,
2019/5/25,7:00,258,
2019/5/25,8:00,272,
2019/5/25,9:00,283,
2019/5/25,10:00,289,
2019/5/25,11:00,299,
2019/5/25,12:00,290,
2019/5/25,13:00,296,
2019/5/25,14:00,294,
2019/5/25,15:00,304,
2019/5/25,16:00,317,
2019/5/25,17:00,317,
2019/5/25,18:00,316,
2019/5/25,19:00,329,
2019/5/25,20:00,316,
2019/5/25,21:00,294,
2019/5/25,22:00,279,
2019/5/25,23:00,271,
