DATE,TIME,当日実績(万kW),
2019/7/30,0:00,299,
2019/7/30,1:00,293,
2019/7/30,2:00,300,
2019/7/30,3:00,315,
2019/7/30,4:00,316,
2019/7/30,5:00,305,
2019/7/30,6:00,315,
2019/7/30,7:00,336,
2019/7/30,8:00,372,
2019/7/30,9:00,396,
2019/7/30,10:00,403,
2019/7/30,11:00,414,
2019/7/30,12:00,402,
2019/7/30,13:00,418,
2019/7/30,14:00,414,
2019/7/30,15:00,421,
2019/7/30,16:00,433,
2019/7/30,17:00,425,
2019/7/30,18:00,415,
2019/7/30,19:00,417,
2019/7/30,20:00,392,
2019/7/30,21:00,362,
2019/7/30,22:00,340,
2019/7/30,23:00,326,
