DATE,TIME,当日実績(万kW),
2019/9/13,0:00,262,
2019/9/13,1:00,258,
2019/9/13,2:00,267,
2019/9/13,3:00,284,
2019/9/13,4:00,292,
2019/9/13,5:00,279,
2019/9/13,6:00,272,
2019/9/13,7:00,269,
2019/9/13,8:00,296,
2019/9/13,9:00,319,
2019/9/13,10:00,332,
2019/9/13,11:00,339,
2019/9/13,12:00,311,
2019/9/13,13:00,331,
2019/9/13,14:00,332,
2019/9/13,15:00,333,
2019/9/13,16:00,348,
2019/9/13,17:00,351,
2019/9/13,18:00,361,
2019/9/13,19:00,342,
2019/9/13,20:00,322,
2019/9/13,21:00,305,
2019/9/13,22:00,289,
2019/9/13,23:00,276,
