DATE,TIME,当日実績(万kW),
2019/4/25,0:00,287,
2019/4/25,1:00,295,
2019/4/25,2:00,305,
2019/4/25,3:00,314,
2019/4/25,4:00,317,
2019/4/25,5:00,315,
2019/4/25,6:00,317,
2019/4/25,7:00,316,
2019/4/25,8:00,339,
2019/4/25,9:00,361,
2019/4/25,10:00,346,
2019/4/25,11:00,336,
2019/4/25,12:00,307,
2019/4/25,13:00,310,
2019/4/25,14:00,312,
2019/4/25,15:00,317,
2019/4/25,16:00,329,
2019/4/25,17:00,332,
2019/4/25,18:00,345,
2019/4/25,19:00,348,
2019/4/25,20:00,333,
2019/4/25,21:00,315,
2019/4/25,22:00,307,
2019/4/25,23:00,309,
