DATE,TIME,当日実績(万kW),
2019/4/13,0:00,311,
2019/4/13,1:00,321,
2019/4/13,2:00,335,
2019/4/13,3:00,340,
2019/4/13,4:00,344,
2019/4/13,5:00,331,
2019/4/13,6:00,316,
2019/4/13,7:00,288,
2019/4/13,8:00,289,
2019/4/13,9:00,296,
2019/4/13,10:00,297,
2019/4/13,11:00,298,
2019/4/13,12:00,283,
2019/4/13,13:00,281,
2019/4/13,14:00,273,
2019/4/13,15:00,276,
2019/4/13,16:00,294,
2019/4/13,17:00,306,
2019/4/13,18:00,330,
2019/4/13,19:00,333,
2019/4/13,20:00,321,
2019/4/13,21:00,308,
2019/4/13,22:00,296,
2019/4/13,23:00,304,
