DATE,TIME,当日実績(万kW),
2019/5/20,0:00,254,
2019/5/20,1:00,261,
2019/5/20,2:00,274,
2019/5/20,3:00,285,
2019/5/20,4:00,280,
2019/5/20,5:00,273,
2019/5/20,6:00,272,
2019/5/20,7:00,274,
2019/5/20,8:00,292,
2019/5/20,9:00,315,
2019/5/20,10:00,321,
2019/5/20,11:00,325,
2019/5/20,12:00,302,
2019/5/20,13:00,321,
2019/5/20,14:00,316,
2019/5/20,15:00,317,
2019/5/20,16:00,336,
2019/5/20,17:00,330,
2019/5/20,18:00,332,
2019/5/20,19:00,335,
2019/5/20,20:00,315,
2019/5/20,21:00,297,
2019/5/20,22:00,277,
2019/5/20,23:00,270,
