DATE,TIME,当日実績(万kW),
2019/6/21,0:00,260,
2019/6/21,1:00,260,
2019/6/21,2:00,273,
2019/6/21,3:00,286,
2019/6/21,4:00,282,
2019/6/21,5:00,276,
2019/6/21,6:00,279,
2019/6/21,7:00,290,
2019/6/21,8:00,317,
2019/6/21,9:00,330,
2019/6/21,10:00,332,
2019/6/21,11:00,338,
2019/6/21,12:00,324,
2019/6/21,13:00,344,
2019/6/21,14:00,345,
2019/6/21,15:00,343,
2019/6/21,16:00,341,
2019/6/21,17:00,335,
2019/6/21,18:00,329,
2019/6/21,19:00,331,
2019/6/21,20:00,313,
2019/6/21,21:00,301,
2019/6/21,22:00,284,
2019/6/21,23:00,275,
