DATE,TIME,当日実績(万kW),
2019/8/21,0:00,262,
2019/8/21,1:00,259,
2019/8/21,2:00,271,
2019/8/21,3:00,283,
2019/8/21,4:00,287,
2019/8/21,5:00,279,
2019/8/21,6:00,283,
2019/8/21,7:00,300,
2019/8/21,8:00,336,
2019/8/21,9:00,360,
2019/8/21,10:00,367,
2019/8/21,11:00,366,
2019/8/21,12:00,341,
2019/8/21,13:00,359,
2019/8/21,14:00,361,
2019/8/21,15:00,359,
2019/8/21,16:00,363,
2019/8/21,17:00,354,
2019/8/21,18:00,359,
2019/8/21,19:00,356,
2019/8/21,20:00,333,
2019/8/21,21:00,316,
2019/8/21,22:00,296,
2019/8/21,23:00,281,
