DATE,TIME,当日実績(万kW)
2019/10/14,0:00,262
2019/10/14,1:00,262
2019/10/14,2:00,275
2019/10/14,3:00,288
2019/10/14,4:00,287
2019/10/14,5:00,285
2019/10/14,6:00,278
2019/10/14,7:00,281
2019/10/14,8:00,288
2019/10/14,9:00,296
2019/10/14,10:00,297
2019/10/14,11:00,297
2019/10/14,12:00,286
2019/10/14,13:00,290
2019/10/14,14:00,294
2019/10/14,15:00,302
2019/10/14,16:00,313
2019/10/14,17:00,342
2019/10/14,18:00,337
2019/10/14,19:00,325
2019/10/14,20:00,308
2019/10/14,21:00,295
2019/10/14,22:00,281
2019/10/14,23:00,269
