DATE,TIME,当日実績(万kW),
2019/7/28,0:00,278,
2019/7/28,1:00,273,
2019/7/28,2:00,280,
2019/7/28,3:00,294,
2019/7/28,4:00,290,
2019/7/28,5:00,282,
2019/7/28,6:00,275,
2019/7/28,7:00,274,
2019/7/28,8:00,288,
2019/7/28,9:00,308,
2019/7/28,10:00,319,
2019/7/28,11:00,331,
2019/7/28,12:00,323,
2019/7/28,13:00,320,
2019/7/28,14:00,318,
2019/7/28,15:00,326,
2019/7/28,16:00,343,
2019/7/28,17:00,350,
2019/7/28,18:00,347,
2019/7/28,19:00,359,
2019/7/28,20:00,345,
2019/7/28,21:00,324,
2019/7/28,22:00,303,
2019/7/28,23:00,288,
