DATE,TIME,当日実績(万kW)
2019/12/13,0:00,402
2019/12/13,1:00,410
2019/12/13,2:00,423
2019/12/13,3:00,430
2019/12/13,4:00,435
2019/12/13,5:00,432
2019/12/13,6:00,433
2019/12/13,7:00,416
2019/12/13,8:00,425
2019/12/13,9:00,420
2019/12/13,10:00,398
2019/12/13,11:00,392
2019/12/13,12:00,375
2019/12/13,13:00,388
2019/12/13,14:00,406
2019/12/13,15:00,428
2019/12/13,16:00,451
2019/12/13,17:00,446
2019/12/13,18:00,436
2019/12/13,19:00,422
2019/12/13,20:00,411
2019/12/13,21:00,393
2019/12/13,22:00,387
2019/12/13,23:00,391
