DATE,TIME,当日実績(万kW),
2019/9/10,0:00,277,
2019/9/10,1:00,272,
2019/9/10,2:00,278,
2019/9/10,3:00,295,
2019/9/10,4:00,301,
2019/9/10,5:00,287,
2019/9/10,6:00,291,
2019/9/10,7:00,310,
2019/9/10,8:00,346,
2019/9/10,9:00,372,
2019/9/10,10:00,383,
2019/9/10,11:00,385,
2019/9/10,12:00,356,
2019/9/10,13:00,372,
2019/9/10,14:00,373,
2019/9/10,15:00,372,
2019/9/10,16:00,385,
2019/9/10,17:00,378,
2019/9/10,18:00,387,
2019/9/10,19:00,371,
2019/9/10,20:00,344,
2019/9/10,21:00,320,
2019/9/10,22:00,300,
2019/9/10,23:00,284,
