DATE,TIME,当日実績(万kW),
2019/5/24,0:00,261,
2019/5/24,1:00,265,
2019/5/24,2:00,278,
2019/5/24,3:00,289,
2019/5/24,4:00,283,
2019/5/24,5:00,271,
2019/5/24,6:00,269,
2019/5/24,7:00,267,
2019/5/24,8:00,289,
2019/5/24,9:00,306,
2019/5/24,10:00,315,
2019/5/24,11:00,327,
2019/5/24,12:00,312,
2019/5/24,13:00,323,
2019/5/24,14:00,322,
2019/5/24,15:00,327,
2019/5/24,16:00,338,
2019/5/24,17:00,329,
2019/5/24,18:00,321,
2019/5/24,19:00,329,
2019/5/24,20:00,316,
2019/5/24,21:00,297,
2019/5/24,22:00,284,
2019/5/24,23:00,274,
