DATE,TIME,当日実績(万kW),
2019/4/23,0:00,290,
2019/4/23,1:00,303,
2019/4/23,2:00,313,
2019/4/23,3:00,319,
2019/4/23,4:00,320,
2019/4/23,5:00,313,
2019/4/23,6:00,315,
2019/4/23,7:00,305,
2019/4/23,8:00,323,
2019/4/23,9:00,335,
2019/4/23,10:00,340,
2019/4/23,11:00,343,
2019/4/23,12:00,329,
2019/4/23,13:00,339,
2019/4/23,14:00,358,
2019/4/23,15:00,353,
2019/4/23,16:00,350,
2019/4/23,17:00,348,
2019/4/23,18:00,358,
2019/4/23,19:00,355,
2019/4/23,20:00,339,
2019/4/23,21:00,320,
2019/4/23,22:00,303,
2019/4/23,23:00,304,
