DATE,TIME,当日実績(万kW),
2019/9/16,0:00,254,
2019/9/16,1:00,251,
2019/9/16,2:00,262,
2019/9/16,3:00,277,
2019/9/16,4:00,282,
2019/9/16,5:00,270,
2019/9/16,6:00,270,
2019/9/16,7:00,279,
2019/9/16,8:00,307,
2019/9/16,9:00,328,
2019/9/16,10:00,334,
2019/9/16,11:00,330,
2019/9/16,12:00,319,
2019/9/16,13:00,333,
2019/9/16,14:00,330,
2019/9/16,15:00,325,
2019/9/16,16:00,331,
2019/9/16,17:00,344,
2019/9/16,18:00,350,
2019/9/16,19:00,337,
2019/9/16,20:00,320,
2019/9/16,21:00,302,
2019/9/16,22:00,285,
2019/9/16,23:00,269,
