DATE,TIME,当日実績(万kW),
2019/8/12,0:00,256,
2019/8/12,1:00,250,
2019/8/12,2:00,258,
2019/8/12,3:00,273,
2019/8/12,4:00,276,
2019/8/12,5:00,268,
2019/8/12,6:00,267,
2019/8/12,7:00,279,
2019/8/12,8:00,298,
2019/8/12,9:00,312,
2019/8/12,10:00,313,
2019/8/12,11:00,312,
2019/8/12,12:00,307,
2019/8/12,13:00,311,
2019/8/12,14:00,312,
2019/8/12,15:00,310,
2019/8/12,16:00,315,
2019/8/12,17:00,324,
2019/8/12,18:00,334,
2019/8/12,19:00,340,
2019/8/12,20:00,321,
2019/8/12,21:00,300,
2019/8/12,22:00,284,
2019/8/12,23:00,273,
