DATE,TIME,当日実績(万kW),
2019/7/18,0:00,264,
2019/7/18,1:00,264,
2019/7/18,2:00,275,
2019/7/18,3:00,288,
2019/7/18,4:00,288,
2019/7/18,5:00,284,
2019/7/18,6:00,290,
2019/7/18,7:00,308,
2019/7/18,8:00,339,
2019/7/18,9:00,365,
2019/7/18,10:00,370,
2019/7/18,11:00,373,
2019/7/18,12:00,347,
2019/7/18,13:00,368,
2019/7/18,14:00,367,
2019/7/18,15:00,364,
2019/7/18,16:00,369,
2019/7/18,17:00,359,
2019/7/18,18:00,348,
2019/7/18,19:00,354,
2019/7/18,20:00,334,
2019/7/18,21:00,313,
2019/7/18,22:00,296,
2019/7/18,23:00,286,
