DATE,TIME,当日実績(万kW),
2019/5/18,0:00,271,
2019/5/18,1:00,276,
2019/5/18,2:00,291,
2019/5/18,3:00,299,
2019/5/18,4:00,290,
2019/5/18,5:00,279,
2019/5/18,6:00,274,
2019/5/18,7:00,280,
2019/5/18,8:00,297,
2019/5/18,9:00,300,
2019/5/18,10:00,295,
2019/5/18,11:00,304,
2019/5/18,12:00,291,
2019/5/18,13:00,298,
2019/5/18,14:00,295,
2019/5/18,15:00,297,
2019/5/18,16:00,308,
2019/5/18,17:00,311,
2019/5/18,18:00,313,
2019/5/18,19:00,323,
2019/5/18,20:00,310,
2019/5/18,21:00,293,
2019/5/18,22:00,279,
2019/5/18,23:00,277,
