DATE,TIME,当日実績(万kW)
2021/10/15,0:00,267
2021/10/15,1:00,268
2021/10/15,2:00,282
2021/10/15,3:00,295
2021/10/15,4:00,303
2021/10/15,5:00,300
2021/10/15,6:00,302
2021/10/15,7:00,310
2021/10/15,8:00,332
2021/10/15,9:00,338
2021/10/15,10:00,324
2021/10/15,11:00,336
2021/10/15,12:00,311
2021/10/15,13:00,320
2021/10/15,14:00,328
2021/10/15,15:00,334
2021/10/15,16:00,346
2021/10/15,17:00,360
2021/10/15,18:00,350
2021/10/15,19:00,334
2021/10/15,20:00,314
2021/10/15,21:00,294
2021/10/15,22:00,279
2021/10/15,23:00,272
