DATE,TIME,当日実績(万kW),
2019/8/26,0:00,247,
2019/8/26,1:00,244,
2019/8/26,2:00,255,
2019/8/26,3:00,272,
2019/8/26,4:00,280,
2019/8/26,5:00,267,
2019/8/26,6:00,262,
2019/8/26,7:00,270,
2019/8/26,8:00,299,
2019/8/26,9:00,325,
2019/8/26,10:00,338,
2019/8/26,11:00,352,
2019/8/26,12:00,330,
2019/8/26,13:00,347,
2019/8/26,14:00,344,
2019/8/26,15:00,343,
2019/8/26,16:00,352,
2019/8/26,17:00,347,
2019/8/26,18:00,355,
2019/8/26,19:00,349,
2019/8/26,20:00,326,
2019/8/26,21:00,303,
2019/8/26,22:00,285,
2019/8/26,23:00,270,
