DATE,TIME,当日実績(万kW),
2019/5/15,0:00,272,
2019/5/15,1:00,282,
2019/5/15,2:00,294,
2019/5/15,3:00,302,
2019/5/15,4:00,298,
2019/5/15,5:00,288,
2019/5/15,6:00,282,
2019/5/15,7:00,288,
2019/5/15,8:00,318,
2019/5/15,9:00,336,
2019/5/15,10:00,337,
2019/5/15,11:00,335,
2019/5/15,12:00,316,
2019/5/15,13:00,332,
2019/5/15,14:00,327,
2019/5/15,15:00,328,
2019/5/15,16:00,333,
2019/5/15,17:00,329,
2019/5/15,18:00,334,
2019/5/15,19:00,337,
2019/5/15,20:00,320,
2019/5/15,21:00,299,
2019/5/15,22:00,286,
2019/5/15,23:00,281,
