DATE,TIME,当日実績(万kW),
2019/4/16,0:00,296,
2019/4/16,1:00,305,
2019/4/16,2:00,318,
2019/4/16,3:00,327,
2019/4/16,4:00,328,
2019/4/16,5:00,324,
2019/4/16,6:00,323,
2019/4/16,7:00,304,
2019/4/16,8:00,312,
2019/4/16,9:00,326,
2019/4/16,10:00,328,
2019/4/16,11:00,325,
2019/4/16,12:00,304,
2019/4/16,13:00,311,
2019/4/16,14:00,308,
2019/4/16,15:00,310,
2019/4/16,16:00,326,
2019/4/16,17:00,329,
2019/4/16,18:00,347,
2019/4/16,19:00,350,
2019/4/16,20:00,331,
2019/4/16,21:00,315,
2019/4/16,22:00,301,
2019/4/16,23:00,298,
