DATE,TIME,当日実績(万kW),
2019/5/14,0:00,273,
2019/5/14,1:00,284,
2019/5/14,2:00,299,
2019/5/14,3:00,302,
2019/5/14,4:00,298,
2019/5/14,5:00,292,
2019/5/14,6:00,286,
2019/5/14,7:00,278,
2019/5/14,8:00,294,
2019/5/14,9:00,309,
2019/5/14,10:00,312,
2019/5/14,11:00,315,
2019/5/14,12:00,293,
2019/5/14,13:00,306,
2019/5/14,14:00,307,
2019/5/14,15:00,313,
2019/5/14,16:00,326,
2019/5/14,17:00,326,
2019/5/14,18:00,328,
2019/5/14,19:00,339,
2019/5/14,20:00,320,
2019/5/14,21:00,299,
2019/5/14,22:00,286,
2019/5/14,23:00,282,
