DATE,TIME,当日実績(万kW),
2019/9/19,0:00,252,
2019/9/19,1:00,252,
2019/9/19,2:00,264,
2019/9/19,3:00,279,
2019/9/19,4:00,283,
2019/9/19,5:00,270,
2019/9/19,6:00,262,
2019/9/19,7:00,268,
2019/9/19,8:00,299,
2019/9/19,9:00,343,
2019/9/19,10:00,346,
2019/9/19,11:00,343,
2019/9/19,12:00,304,
2019/9/19,13:00,321,
2019/9/19,14:00,321,
2019/9/19,15:00,333,
2019/9/19,16:00,341,
2019/9/19,17:00,351,
2019/9/19,18:00,355,
2019/9/19,19:00,342,
2019/9/19,20:00,320,
2019/9/19,21:00,297,
2019/9/19,22:00,279,
2019/9/19,23:00,265,
