DATE,TIME,当日実績(万kW),
2019/8/16,0:00,262,
2019/8/16,1:00,258,
2019/8/16,2:00,266,
2019/8/16,3:00,281,
2019/8/16,4:00,281,
2019/8/16,5:00,270,
2019/8/16,6:00,272,
2019/8/16,7:00,291,
2019/8/16,8:00,314,
2019/8/16,9:00,336,
2019/8/16,10:00,346,
2019/8/16,11:00,356,
2019/8/16,12:00,358,
2019/8/16,13:00,368,
2019/8/16,14:00,361,
2019/8/16,15:00,362,
2019/8/16,16:00,369,
2019/8/16,17:00,368,
2019/8/16,18:00,370,
2019/8/16,19:00,367,
2019/8/16,20:00,345,
2019/8/16,21:00,324,
2019/8/16,22:00,307,
2019/8/16,23:00,291,
