DATE,TIME,当日実績(万kW),
2019/9/17,0:00,252,
2019/9/17,1:00,251,
2019/9/17,2:00,261,
2019/9/17,3:00,278,
2019/9/17,4:00,284,
2019/9/17,5:00,273,
2019/9/17,6:00,270,
2019/9/17,7:00,275,
2019/9/17,8:00,299,
2019/9/17,9:00,325,
2019/9/17,10:00,333,
2019/9/17,11:00,341,
2019/9/17,12:00,314,
2019/9/17,13:00,331,
2019/9/17,14:00,333,
2019/9/17,15:00,336,
2019/9/17,16:00,352,
2019/9/17,17:00,357,
2019/9/17,18:00,367,
2019/9/17,19:00,350,
2019/9/17,20:00,328,
2019/9/17,21:00,307,
2019/9/17,22:00,287,
2019/9/17,23:00,276,
