DATE,TIME,当日実績(万kW),
2019/7/14,0:00,255,
2019/7/14,1:00,256,
2019/7/14,2:00,268,
2019/7/14,3:00,282,
2019/7/14,4:00,281,
2019/7/14,5:00,268,
2019/7/14,6:00,258,
2019/7/14,7:00,265,
2019/7/14,8:00,274,
2019/7/14,9:00,289,
2019/7/14,10:00,295,
2019/7/14,11:00,301,
2019/7/14,12:00,290,
2019/7/14,13:00,284,
2019/7/14,14:00,285,
2019/7/14,15:00,283,
2019/7/14,16:00,288,
2019/7/14,17:00,294,
2019/7/14,18:00,300,
2019/7/14,19:00,309,
2019/7/14,20:00,298,
2019/7/14,21:00,282,
2019/7/14,22:00,271,
2019/7/14,23:00,263,
