DATE,TIME,当日実績(万kW),
2019/5/29,0:00,255,
2019/5/29,1:00,257,
2019/5/29,2:00,272,
2019/5/29,3:00,283,
2019/5/29,4:00,278,
2019/5/29,5:00,269,
2019/5/29,6:00,276,
2019/5/29,7:00,286,
2019/5/29,8:00,317,
2019/5/29,9:00,342,
2019/5/29,10:00,335,
2019/5/29,11:00,362,
2019/5/29,12:00,342,
2019/5/29,13:00,350,
2019/5/29,14:00,330,
2019/5/29,15:00,328,
2019/5/29,16:00,335,
2019/5/29,17:00,330,
2019/5/29,18:00,327,
2019/5/29,19:00,333,
2019/5/29,20:00,317,
2019/5/29,21:00,298,
2019/5/29,22:00,284,
2019/5/29,23:00,276,
