DATE,TIME,当日実績(万kW),
2019/8/10,0:00,267,
2019/8/10,1:00,262,
2019/8/10,2:00,267,
2019/8/10,3:00,281,
2019/8/10,4:00,283,
2019/8/10,5:00,273,
2019/8/10,6:00,274,
2019/8/10,7:00,284,
2019/8/10,8:00,311,
2019/8/10,9:00,332,
2019/8/10,10:00,335,
2019/8/10,11:00,334,
2019/8/10,12:00,322,
2019/8/10,13:00,322,
2019/8/10,14:00,322,
2019/8/10,15:00,318,
2019/8/10,16:00,318,
2019/8/10,17:00,316,
2019/8/10,18:00,322,
2019/8/10,19:00,326,
2019/8/10,20:00,312,
2019/8/10,21:00,294,
2019/8/10,22:00,280,
2019/8/10,23:00,272,
