DATE,TIME,当日実績(万kW),
2019/7/11,0:00,258,
2019/7/11,1:00,255,
2019/7/11,2:00,269,
2019/7/11,3:00,282,
2019/7/11,4:00,279,
2019/7/11,5:00,272,
2019/7/11,6:00,280,
2019/7/11,7:00,293,
2019/7/11,8:00,319,
2019/7/11,9:00,342,
2019/7/11,10:00,344,
2019/7/11,11:00,343,
2019/7/11,12:00,321,
2019/7/11,13:00,337,
2019/7/11,14:00,339,
2019/7/11,15:00,344,
2019/7/11,16:00,350,
2019/7/11,17:00,338,
2019/7/11,18:00,334,
2019/7/11,19:00,339,
2019/7/11,20:00,323,
2019/7/11,21:00,305,
2019/7/11,22:00,287,
2019/7/11,23:00,275,
