DATE,TIME,当日実績(万kW)
2022/10/15,0:00,267
2022/10/15,1:00,264
2022/10/15,2:00,275
2022/10/15,3:00,294
2022/10/15,4:00,299
2022/10/15,5:00,291
2022/10/15,6:00,291
2022/10/15,7:00,297
2022/10/15,8:00,306
2022/10/15,9:00,311
2022/10/15,10:00,294
2022/10/15,11:00,292
2022/10/15,12:00,286
2022/10/15,13:00,290
2022/10/15,14:00,287
2022/10/15,15:00,293
2022/10/15,16:00,312
2022/10/15,17:00,331
2022/10/15,18:00,326
2022/10/15,19:00,317
2022/10/15,20:00,301
2022/10/15,21:00,286
2022/10/15,22:00,278
2022/10/15,23:00,272
