DATE,TIME,当日実績(万kW)
2019/11/28,0:00,350
2019/11/28,1:00,364
2019/11/28,2:00,384
2019/11/28,3:00,397
2019/11/28,4:00,404
2019/11/28,5:00,408
2019/11/28,6:00,414
2019/11/28,7:00,403
2019/11/28,8:00,407
2019/11/28,9:00,413
2019/11/28,10:00,398
2019/11/28,11:00,407
2019/11/28,12:00,396
2019/11/28,13:00,415
2019/11/28,14:00,432
2019/11/28,15:00,453
2019/11/28,16:00,468
2019/11/28,17:00,465
2019/11/28,18:00,453
2019/11/28,19:00,437
2019/11/28,20:00,424
2019/11/28,21:00,407
2019/11/28,22:00,384
2019/11/28,23:00,388
