DATE,TIME,当日実績(万kW),
2019/6/11,0:00,250,
2019/6/11,1:00,254,
2019/6/11,2:00,269,
2019/6/11,3:00,279,
2019/6/11,4:00,274,
2019/6/11,5:00,265,
2019/6/11,6:00,270,
2019/6/11,7:00,275,
2019/6/11,8:00,302,
2019/6/11,9:00,317,
2019/6/11,10:00,316,
2019/6/11,11:00,317,
2019/6/11,12:00,292,
2019/6/11,13:00,312,
2019/6/11,14:00,317,
2019/6/11,15:00,324,
2019/6/11,16:00,329,
2019/6/11,17:00,324,
2019/6/11,18:00,324,
2019/6/11,19:00,331,
2019/6/11,20:00,313,
2019/6/11,21:00,294,
2019/6/11,22:00,275,
2019/6/11,23:00,264,
